0.3, 0.7, 0.3, 0.55,0,2, 2
0.3, 0.85, 0.3, 0.2,-1,1, 3
0.3 , 0.35, 0.3, 0. ,1,3, 2
0.3, 1. , 0.3, 0.2,-1,2, 3
0.3 , 0.45, 0.3 , 0.25,-1,2, 3
0.3 , 0.15, 0.3, 0.3,-1,2, 2
0.3, 0.7, 0.3, 0.3,-1,2, 3
0.3, 0.3, 0.3, 0. ,-1,2, 3
0.3, 1. , 0.3, 0. ,-1,1, 2
0.3 , 0.35, 0.3 , 0.15,1,3, 2
0.3, 0. , 0.3 , 0.35,-1,1, 3
0.3 , 0.35, 0.3 , 0.65,1,3, 1
