0.3, 0.8, 0.3, 0.95,1,2, 1
0.3, 0.35, 0.3, 0.5,1,2, 1
0.3, 0. , 0.3 , 0.15,-1,1, 2
0.3, 0.1, 0.3 , 0.85,1,3, 1
0.3, 0.2, 0.3 , 0.35,1,3, 2
0.3 , 0.25, 0.3 , 0.65,1,3, 1
0.3 , 0.05, 0.3, 0.2,-1,1, 3
0.3, 0.4, 0.3 , 0.25,0,2, 2
0.3 , 0.25, 0.3, 0.1,1,3, 2
0.3, 0.2, 0.3 , 0.65,1,3, 1
0.3 , 0.25, 0.3, 0.1,1,3, 2
0.3 , 0.25, 0.3 , 0.65,1,3, 1
