0.5, 0.5, 0.3, 0.16,1,3, 2
0.3, 0.16, 0.5, 0.5,-1,2, 3
0.5, 0.5, 0.7, 0.88,1,3, 1
0.7, 0.88, 0.5, 0.5,1,3, 2
0.5, 0.5, 0.59, 0.75,1,3, 2
0.59, 0.75, 0.5, 0.5,1,3, 2
0.3, 0.16, 0.7, 0.88,1,3, 2
0.7, 0.88, 0.3, 0.16,1,2, 1
0.3, 0.16, 0.59, 0.75,-1,1, 2
0.59, 0.75, 0.3, 0.16,1,3, 2
0.7, 0.88, 0.59, 0.75,0,2, 2
0.59, 0.75, 0.7, 0.88,0,2, 2
